0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147
67721.56718034354,67722.68700274076,67734.02604270291,67731.15160836597,67716.93068348535,67715.20140352266,67726.86603389573,67728.55880600915,67715.14030875447,67711.13189591549,67722.6557102985,67728.54539496248,67717.37920849075,67711.73539301578,67722.60355622812,67732.24237349539,67723.10274518761,67714.80205235507,67723.06176698946,67734.42837410312,67727.44121878639,67716.51941138737,67721.54482859907,67733.50003165007,67728.6273513588,67715.46664422353,67716.12602068497,67726.9144626754,67723.8567440339,67707.64949412935,67702.85728011813,67710.53286916409,67707.9281458769,67688.85465727503,67677.33382312462,67681.17161764759,67678.65332110564,67657.13604177666,67639.86782906864,67638.5818587043,67635.83482931074,67613.75056073075,67591.51951569552,67585.20961823578,67582.43502169072,67561.28431097082,67535.53584641646,67525.11844338398,67522.56661922534,67503.58477277575,67475.4282802854,67461.34668127855,67458.3172748467,67442.38346128268,67413.52139872569,67396.2539310758,67393.62983627674,67382.82053265817,67356.24132826821,67338.08575130532,67336.614261462,67332.20798757172,67310.52158004303,67293.65569873521,67294.81053886541,67296.63220603851,67281.10519422355,67265.88291119135,67268.01303243793,67275.84061334618,67267.06978882193,67253.79732296435,67256.15468694625,67268.09275365982,67265.2846294981,67253.278762493,67255.27179304026,67270.10366560267,67273.57936186546,67264.0374021575,67265.6362969442,67282.3054829008,67292.00912022701,67285.54276055608,67286.88013993268,67304.83231602103,67320.16859294995,67317.83134553807,67318.72019990924,67336.85864053473,67356.44025879387,67357.7768931123,67357.77912828674,67374.43639331298,67396.58771712633,67401.5341581743,67400.12972356436,67414.12489582597,67437.38412110617,67445.4419249823,67442.60995895982,67452.20854308706,67474.18701340997,67484.4703059757,67479.7749495238,67484.69978388546,67504.0541594093,67515.97210955287,67510.39609436943,67510.6844318729,67526.85517392817,67540.22822263576,67534.52852779967,67530.69892891633,67543.12798894978,67557.08367312953,67552.16777946566,67544.51901251305,67552.90613209084,67567.54726976721,67565.01183688782,67554.85967455622,67559.57365746185,67574.25502827823,67574.61861665471,67563.34365169331,67564.70487293064,67579.03457630092,67582.65779407714,67571.13174451968,67568.83175001523,67581.90081499825,67588.71660694081,67577.94083093891,67572.99737012354,67584.4466786917,67594.42822270731,67585.60375399636,67577.74339052958,67586.91356622144,67599.18914427629,67592.98802530623,67583.1011036755,67589.4072758445,67602.79671583135,67599.59594602538,67588.09224821237,1.0
67707.8573653528,67703.43768041584,67713.12567152093,67714.34384159374,67699.29664722642,67692.04946661586,67701.05870974765,67706.57064993032,67694.23323204914,67685.59428281717,67693.81301925339,67703.23949494833,67694.35616664364,67684.46924501291,67691.23809829212,67703.48685425363,67698.27144721405,67687.18125667349,67691.48992794631,67704.62530310455,67702.46686964833,67690.19576194236,67691.25374451323,67704.29822257736,67705.9082932363,67693.86070297488,67692.27521923484,67705.17068566926,67710.5805528856,67699.48440187983,67695.2971750852,67707.48781651113,67717.0990666269,67708.525682512,67702.76861819848,67713.71203228379,67726.12023068908,67720.22682073436,67712.3038723831,67720.6805611468,67734.79866800293,67731.21493830859,67720.85490475356,67725.49438184433,67739.30105439437,67738.13280321751,67725.84157894153,67726.15673853835,67738.6856363637,67740.15712620702,67727.31530395929,67723.93870043024,67735.0840252738,67739.35916892996,67726.24689057433,67719.0831564764,67728.13635803894,67735.02591073824,67723.10870565282,67712.9595235538,67719.67473264634,67728.64597781253,67718.88348089262,67706.42461853323,67710.3607607318,67720.93760620806,67714.63292415536,67701.04529870096,67702.49145656722,67714.0748756021,67711.59457702572,67697.7499065101,67696.58612568212,67708.56517059387,67710.56937701335,67697.60387511298,67693.71616169407,67705.13045252924,67710.64015753746,67698.71699198685,67692.09342504661,67701.98332690992,67710.99480521616,67701.73373243019,67693.55448407584,67702.06751848073,67713.94449042613,67707.6286325012,67697.91530941907,67704.21552112287,67717.70479890166,67714.75362357541,67703.7230376867,67707.0325859824,67720.73867568238,67720.86235533505,67708.81700024808,67708.41019849898,67721.01658237178,67723.9595620584,67711.01566684432,67706.13851620417,67716.3830657462,67721.09928382626,67707.40213482405,67697.63069720633,67704.12834931948,67710.05975723978,67697.51819342592,67685.08540810172,67689.36427704862,67697.88178180238,67688.47989302634,67674.71717890704,67677.11403097081,67688.07160116095,67683.58039064174,67670.87789426779,67672.69434603387,67686.16723253338,67687.51727789847,67676.34811119414,67676.79589114139,67691.34315149105,67697.55842656593,67687.95760726422,67685.99363398475,67699.56933850877,67709.1232191471,67700.56250102073,67695.44991200564,67706.89549528305,67718.56161577243,67711.46642702416,67703.66492315111,67712.53782064174,67726.40260772736,67722.778644893,67713.55184478185,67719.38043467765,67733.64606304717,67732.41522698583,67721.12685097776,67723.04165041941,67736.55700523341,67737.9420683315,67725.37144724984,0.0
67602.59256989867,67598.43142013924,67608.96803247547,67613.12024153712,67599.98784661148,67592.36962704296,67600.98622453048,67608.01063275465,67596.67308290876,67586.76678976617,67593.47678345165,67603.30633560495,67595.51526254599,67584.49212723877,67589.76043340689,67602.24537280148,67598.48804455854,67587.11473192152,67590.15978457448,67603.48440450244,67603.4315053739,67591.3548578447,67590.8742953389,67603.62149520178,67606.6844292503,67594.38351921838,67590.29314998306,67601.09500302015,67606.75073942551,67594.63609393073,67586.75114354504,67594.63758404703,67602.23196175479,67591.45395057845,67579.95025276544,67584.2499833405,67591.95313953793,67581.79948709004,67566.26502469361,67565.52667206843,67571.53035062912,67560.84174643061,67540.62310345449,67533.13824929456,67536.02832985262,67525.5565375753,67502.35170153996,67489.6521853986,67490.0038528447,67481.10115302815,67455.45625155643,67436.65992458581,67433.00839459996,67424.82840118746,67398.33413342644,67375.22690000855,67368.18386533068,67361.5953161234,67336.2394972133,67310.12818934061,67300.086295615,67294.94911968101,67273.01386273072,67246.68574293681,67235.76319047964,67232.87161980527,67216.18082716236,67191.61551494783,67180.96341859858,67181.21524825277,67171.50490540324,67151.6282441173,67142.48414546064,67146.52906614888,67143.79619286014,67128.15816738107,67119.71889373289,67124.85457955058,67126.35959701057,67113.42091720355,67106.043351417,67113.15195121193,67119.61235041766,67111.12762822241,67104.17400052238,67111.49941223853,67122.0196332955,67117.40772335621,67110.28794768904,67117.19612684204,67130.91637264685,67131.53104561937,67124.57592780303,67129.67585082958,67145.04193008445,67150.6961763735,67145.07843793374,67148.73816355922,67165.05419195344,67175.9275705728,67172.43250279815,67174.59019119623,67191.35176436327,67206.75360640927,67206.72454914148,67208.50076776753,67224.7162133117,67243.22271266255,67247.1186217211,67249.91706012691,67266.3366516038,67288.39260797414,67296.85423336676,67299.37476508318,67314.24463561115,67338.02540159528,67350.41944389575,67353.29983869789,67366.59093100917,67391.58241648466,67408.36336116356,67412.06406498721,67423.46345465942,67448.80288229024,67470.14358283802,67475.59293813624,67484.55971295355,67508.82476673422,67533.36400191356,67540.52699095334,67547.37407533814,67569.48665612777,67595.46683376633,67604.029042009,67607.33411995579,67624.19925620547,67648.97541987603,67659.37792174553,67659.93448018246,67670.7169617077,67691.55549306338,67701.31128445998,67698.53594285679,67703.86906908383,67720.94952713842,67730.2567935296,67724.42745857566,1.0
67599.63915939798,67601.11884488091,67614.18939998024,67614.68709882344,67601.46604197813,67599.22639718371,67611.19575633951,67614.88900958169,67602.1798076844,67596.86232767848,67607.55018681884,67614.50306946074,67603.26386729047,67595.3729564396,67604.12738968458,67614.16183282873,67605.80600569319,67596.37505964935,67603.73623415662,67616.58401686954,67611.68302436866,67600.97802889085,67605.92223476437,67620.0775945279,67619.03972852703,67607.61128158704,67609.62368364618,67623.91762422533,67626.45082193027,67614.6803933001,67612.8833130459,67625.42264168532,67630.49425250223,67618.53532416049,67613.03977525707,67623.51678294143,67631.10892547475,67619.97850179416,67610.8530295912,67618.43027096154,67627.67569752641,67618.09648491102,67606.03548360293,67610.45144324916,67621.21678843698,67614.51499039112,67600.68373092219,67601.80429837755,67612.62179763577,67609.00305020846,67594.36116747394,67592.64604361607,67603.85767863484,67604.14452602204,67589.46092003118,67584.2991571783,67594.01769566745,67597.28328553238,67583.21733274667,67574.80562624997,67582.9938153021,67589.68145724315,67577.60704488838,67567.10694040143,67573.81022856357,67583.39018623711,67574.78848991256,67563.29149762291,67568.42494826614,67580.48147922535,67576.1482210336,67564.43516188089,67567.57334680241,67581.11105336083,67580.84804783441,67568.71552094407,67568.67007239701,67581.56404871514,67584.46232491283,67571.91182040118,67567.88776134107,67578.87662397344,67583.9839975815,67571.17495789229,67563.36302320517,67572.0444407516,67579.88692282283,67569.23631658987,67559.03349030417,67565.72783776854,67576.27488091885,67568.80045757299,67557.81308505691,67562.88618599012,67575.61773963185,67572.69487651525,67561.3960696931,67564.15203978444,67577.7500960529,67578.4906838525,67566.60924155822,67565.83363602562,67578.51452571327,67582.20926907173,67569.89643810946,67565.50357526584,67576.4015408041,67582.85597954465,67571.39176981352,67563.64838047604,67572.32309249915,67581.14160074493,67571.58250469953,67561.5756287069,67568.04347849412,67579.230526594,67572.91764890167,67561.776794407,67566.5272851619,67580.00836730104,67578.19042541867,67567.11588109922,67569.4471680459,67583.32983652709,67585.28561416693,67573.62321896829,67572.2731736032,67585.10381997869,67590.08080841074,67578.47429257324,67573.55914396752,67584.48467665729,67592.27872994886,67581.88963912602,67574.26918438307,67583.23595920039,67593.94244479448,67586.62969906683,67577.69868704065,67585.22153916616,67598.43663554628,67594.51092416179,67584.41538624947,67589.59428543976,67604.1579370687,67604.28608707023,67594.0042846208,0.0
67502.54467160042,67500.97483408151,67510.3648019272,67507.79435131482,67493.52946800344,67490.5447650605,67501.24305501497,67503.80680010401,67491.27417698789,67486.91037141207,67497.80684683404,67504.36335854093,67493.83047149544,67487.38199322007,67497.18397822189,67507.16850247006,67499.62553377455,67491.68097873699,67499.34464685258,67511.04727519122,67505.94809722282,67495.71695872747,67499.94590877842,67511.658222873,67507.91132544413,67494.62246830731,67493.93030928735,67504.02212190891,67501.91509746492,67486.14296151912,67479.90458964162,67486.56242925671,67484.93447720223,67466.82136855379,67455.00698149286,67457.94921612134,67456.90613471341,67438.2342324536,67422.18195464395,67421.68276568445,67421.86083458195,67404.7766512366,67386.11965013978,67382.90770446154,67385.03484547554,67370.37806157804,67349.82488749325,67344.3397694039,67347.67017932775,67336.34604052854,67315.05227864413,67306.17491080462,67309.10224427012,67301.08690870844,67279.66425176432,67268.08381296204,67270.35102490796,67264.89123879567,67243.36501876889,67228.05928922405,67228.49142295019,67226.46933513515,67207.41968839402,67191.39348761957,67192.08490158139,67195.5501670301,67182.54964739675,67168.42856030805,67171.57941121809,67181.94093488943,67177.21354093713,67166.98463761623,67172.63962896341,67188.73735532013,67192.04466844138,67185.8875079021,67193.16225566414,67213.3816436984,67224.02628946617,67221.55493158757,67228.64415987064,67250.53992873906,67266.7717655625,67266.97516643706,67273.00641214923,67294.73528799239,67314.98671352705,67318.08615542485,67322.22420838167,67342.43540077632,67365.10379494473,67370.41307931102,67372.51190811537,67389.88740919679,67413.64731355276,67420.91684590779,67420.26864531859,67432.9689065181,67454.72907480347,67462.73621472552,67458.90810595847,67465.63672609767,67484.18047835593,67492.80303630864,67486.24950483436,67487.74334642211,67502.94104253543,67511.9070722946,67503.71441289358,67499.69109889162,67511.11284030828,67521.31790176843,67513.2109240545,67505.12182773612,67512.28854206664,67522.38035468821,67515.00055372721,67503.5564605661,67507.39351003092,67518.48891597854,67513.82485196886,67500.9532273952,67501.70424600891,67512.95238887698,67511.69696589673,67498.53923899404,67496.31151513,67507.27877107607,67509.68009348873,67497.04614246443,67492.0907607187,67502.18406345656,67507.73996207002,67496.07831192952,67488.05329061192,67495.7370752975,67503.54379457758,67493.6866752728,67483.35644404369,67489.03378713533,67498.81789074157,67491.47310751355,67479.60582132409,67482.68663676818,67493.76341626208,67490.02247929841,67477.34904019225,1.0
67573.59565181681,67583.6293499028,67571.81123755113,67557.60148854274,67562.66713889447,67574.1224079278,67565.17053427346,67548.27559569785,67549.26279774462,67561.08463538704,67555.13162078043,67536.15647985418,67532.39170102974,67543.07956017012,67540.25355461282,67520.41042094355,67512.3831644515,67521.92214392687,67523.58213348174,67505.54725593892,67494.97488081155,67504.16889836418,67511.16350426238,67497.01634013849,67485.5297786629,67494.29389766383,67506.0367591425,67496.82262501986,67484.93000685333,67492.77993950606,67507.84725044337,67503.24726143447,67490.77871331916,67495.93302559054,67512.35038189296,67512.20435049586,67499.64192505383,67501.91360734864,67518.50307208336,67522.56065876015,67510.00568389961,67508.79719958272,67524.33315209545,67531.96478271065,67520.06620407893,67514.74946913117,67527.44078963289,67536.99318015495,67525.57292885458,67516.07120228664,67525.50438350491,67536.97678887568,67527.6404652167,67515.36190692925,67521.63678665599,67534.36014465812,67528.42352133078,67514.64590604852,67517.76993486524,67531.60491962492,67530.14311553755,67516.48321944274,67516.66575868914,67530.7153201956,67533.43925278656,67520.02597093892,67516.3364429875,67528.77146348613,67534.39143710035,67521.30225554731,67513.95374702856,67523.89654802045,67532.43342428608,67521.55706543413,67511.58893246521,67519.28612819746,67530.46572571585,67523.44057243355,67512.83094439875,67519.1564880796,67532.95347487372,67530.22805216647,67519.1810749985,67523.09635556892,67537.8879949913,67539.84228251484,67529.26320186415,67530.23326757351,67545.09270728739,67551.20590939593,67540.84885607347,67538.2292316233,67551.58141870277,67560.58246619492,67551.43836753826,67545.91376136705,67557.08814347841,67568.71328576963,67562.10014964343,67554.41338472527,67563.23263802918,67577.4215254094,67574.14103438152,67565.30687991464,67571.78441545779,67586.94262348923,67587.14676942192,67577.11754168483,67580.02699375474,67594.74859771116,67597.92925094716,67587.09983075855,67586.09027696733,67599.16828264813,67604.88660393794,67593.69359537285,67588.23753455133,67598.66313322342,67606.01015162589,67594.6740918963,67585.41301911033,67592.38527326408,67600.5488753973,67590.21938922636,67577.38427250196,67580.57759172648,67589.28434124996,67580.6699789369,67565.18171014567,67564.41355519455,67573.12179483434,67567.40421860268,67551.085955034,67547.41654365258,67556.6567548104,67555.77013561368,67540.89877496942,67535.80034205917,67545.8101982844,67549.76645705299,67537.47299760256,67531.6064097412,67542.09086800704,67550.99654805618,67542.55354911726,67535.97990107298,67546.25350788278,0.0
67876.28595546317,67873.75499293269,67876.57652814109,67879.87415550639,67876.41410546472,67873.67601676894,67876.40963511582,67881.49465697941,67880.26903632509,67877.76266071352,67880.78610668019,67886.61767680856,67886.88589774202,67883.31483403621,67884.07106805695,67887.8745899051,67887.68460007723,67882.20916774383,67880.95076453101,67883.71418520382,67884.26925352444,67878.16201188111,67874.3420987537,67874.36221532372,67873.4174815914,67865.4066163786,67858.52451426085,67856.00845289332,67854.26278165137,67845.60669608196,67836.94092475665,67833.58294768131,67832.79989156722,67826.62037928349,67818.60876901256,67815.67323990742,67816.20968177434,67812.54846603257,67805.20442786271,67802.58480341255,67804.36698250378,67802.607155157,67794.95838820438,67790.53274280223,67789.60291023289,67785.65112181321,67773.7465827163,67762.87767444582,67755.00017464162,67746.04010534764,67729.33441154174,67713.10480989274,67701.23826876142,67690.41406397987,67673.27698150599,67655.43060367473,67642.33471659837,67631.93370484516,67616.02447820002,67597.98289513386,67584.73129090446,67574.9851852638,67561.1792577719,67543.48040145403,67530.39494519174,67521.9437506132,67511.20597257686,67495.34890000214,67483.85041759617,67477.60906548609,67469.89547847457,67456.56340796512,67446.8254979641,67442.93033396368,67440.48505312027,67433.35037629012,67428.41362099811,67430.25540474123,67435.7703251565,67436.6889818536,67437.92354320569,67445.24001422407,67456.57830912809,67464.05869293913,67469.66004009962,67480.77109226836,67496.30778983925,67508.52748853296,67517.26478544054,67530.60803182221,67548.5408363987,67564.6184461854,67575.58048672443,67589.98097061882,67608.76463160092,67626.42325477875,67637.74888369425,67650.34558181113,67666.56773287863,67682.19085719474,67691.45640032963,67700.63551671928,67713.6032537941,67727.50156849642,67735.07284940158,67741.17487563787,67752.11307431615,67765.34456197555,67773.79426643779,67779.1698609793,67788.74907359469,67801.58344526094,67810.30882123814,67813.87466953692,67820.738145201,67831.28816858388,67839.99119281664,67843.60323472062,67850.05841851931,67860.70529946152,67870.76060423383,67874.98433887772,67880.07010579944,67888.8819085219,67898.00365543409,67900.76931128137,67902.63419182709,67907.986689566,67914.54618150549,67915.35084430588,67913.53513759795,67915.45291727221,67919.75190278911,67919.41215627339,67915.56989140152,67915.17352046652,67918.0531702105,67917.75142166036,67912.55389601634,67910.3738558738,67911.93549775307,67911.73582216928,67906.41461687261,67903.8449113184,67905.6509322704,67907.2006532193,67902.74297031676,1.0
67730.04370689913,67734.27861741526,67726.96885192023,67706.90965138789,67696.87073789487,67698.82651553472,67693.6088733207,67673.9005951763,67661.75763747188,67663.9682249985,67663.50107353939,67646.81177101277,67635.62919326178,67641.07035292035,67648.6446140581,67640.18075349102,67633.40668480477,67642.82869015083,67656.97212898398,67653.84810016729,67645.55187768363,67650.2666056474,67659.92032407764,67652.73870858415,67635.91976593969,67631.53584379386,67635.95552873082,67627.92007659914,67607.59638042407,67597.3138329165,67598.17586519431,67591.44500988067,67569.8755764813,67556.65302951969,67557.10304464138,67554.53184897087,67536.46120863692,67523.6238567381,67525.75248786838,67528.96368848845,67515.91921042433,67503.62798614835,67506.07550216622,67512.69161852499,67503.89993237256,67490.68558105058,67490.39351825637,67497.22942676894,67490.61852581722,67475.69128581182,67473.01727211682,67480.09755970212,67477.64557333537,67464.2732696859,67461.97253012331,67471.68659826358,67476.06828523496,67467.38537757222,67466.91748105496,67480.5319286027,67493.08094299806,67491.55953425879,67494.94209825303,67512.29450253183,67530.75182804487,67534.77514204683,67539.41238396315,67556.55095655334,67576.86496697248,67582.62873680936,67584.30660775979,67597.57087797773,67616.04012442115,67621.56845588308,67618.73201951169,67626.79801902747,67643.04699218833,67649.80988500237,67645.59956140514,67650.14739634364,67663.88701366032,67671.8226280001,67666.519304099,67667.79037330036,67679.08545483179,67687.57613749221,67682.18638684587,67680.34162287018,67689.81280205403,67699.9798655486,67696.83199487114,67694.09018088462,67702.8520647111,67714.74617299392,67714.67613752797,67711.14903225293,67718.2121835008,67730.37674789153,67732.24386361169,67727.53733128755,67732.44949966067,67744.06942654484,67747.63378472731,67741.80370471522,67743.79226491359,67753.35881154046,67757.2882482157,67749.77806207871,67748.09944607013,67755.57088918338,67761.06941831938,67754.83179150007,67752.51466065818,67759.74470493133,67768.18844892841,67765.66940732829,67764.07051254158,67772.94490014849,67784.59313924231,67785.99682879409,67784.54471046264,67792.14057828671,67803.67109819304,67806.6468604382,67803.93857406835,67809.31044331912,67819.98191118024,67824.11698390446,67820.34475449855,67823.42482488451,67832.59127528564,67837.82903406967,67833.82881687031,67835.05965293165,67843.81855652554,67851.19761242838,67849.6434211306,67851.21698394023,67860.53021079663,67870.7710350479,67872.2872283801,67873.85930107346,67882.95795118307,67894.23366120263,67896.61784727784,67895.78710744224,67901.67977233884,0.0
67831.28742352573,67832.21204068804,67842.09225679543,67844.92198764347,67837.05789888595,67835.91945003503,67845.30494753181,67850.86233626156,67844.08007193566,67841.08419312052,67849.37743537159,67857.03216278937,67851.64539237565,67847.01411092452,67853.50803774693,67862.29674366675,67858.20637443142,67851.2102784169,67855.1479107318,67863.96939921015,67861.40639917928,67852.96489035667,67854.30375984953,67862.69311460176,67861.40416400484,67851.07542289204,67849.15764321777,67856.31243661791,67856.3966281887,67845.30643764812,67839.71999165059,67843.94372629451,67844.80352339787,67832.45045929558,67822.6365533634,67823.37788622116,67822.49126702445,67807.40756480786,67791.72856113061,67786.92666136345,67783.97772121165,67768.09308148541,67748.97041904576,67740.01109480992,67736.5443392449,67721.65509720506,67700.39262776288,67689.13032879,67685.73211857464,67673.3708588327,67651.95118212119,67638.7688682996,67635.2961522694,67625.97845506412,67605.3805774904,67590.66716917363,67586.56711418237,67579.63807340122,67560.43047433262,67544.33125785962,67540.20214560058,67537.32249585658,67521.42370002551,67506.07028675916,67503.64810271836,67505.78269431385,67497.1809979893,67486.45663099964,67487.9780397389,67496.69596513463,67496.1535628025,67489.58289499079,67493.06753195137,67506.08742309659,67511.753590316,67508.55282051001,67513.64007754804,67529.25426116635,67540.13881565795,67540.03897786605,67545.4659814198,67562.25586679648,67577.38948790901,67580.09255887181,67585.29306474842,67602.25803879001,67620.73995122194,67626.45380216287,67631.08210338141,67647.1105393303,67667.15260352523,67674.97794925903,67678.57359988375,67692.61422069244,67712.7553776211,67722.13938500159,67723.85003851057,67734.47084241759,67753.1792525267,67763.4945825928,67763.3209840442,67769.88271115813,67786.36414246133,67797.66518445793,67796.17059781202,67798.83865104183,67812.19754364462,67823.57905192126,67821.35803358056,67820.22480013667,67830.32182816528,67841.73462888415,67839.7155213017,67835.7577724168,67842.88052831657,67854.34399298954,67853.48717611875,67847.23092284572,67851.23337521951,67862.02554250069,67862.60966808912,67854.9698418343,67856.03005957963,67866.171046039,67868.84207950141,67860.71498521746,67859.00507676663,67867.4689373337,67871.7463161643,67863.72576519559,67859.58398694801,67866.848303896,67873.01142490047,67865.78510591805,67859.64359159989,67865.02887189732,67872.71638187364,67867.47042744998,67859.81868026478,67863.60357565922,67872.31256035715,67869.21684375011,67860.23963811871,67861.25515237513,67869.6988963722,67868.49637252049,67858.92982589362,1.0
67784.40761976333,67780.23082378277,67785.90593169998,67789.61557622139,67781.41472118074,67775.3395170378,67779.4678842387,67784.4135802285,67777.5113615407,67769.81863615735,67772.68636497096,67779.57442755393,67775.48480337675,67767.51566142029,67769.15553440516,67776.67317112364,67774.31729725805,67765.10241807727,67764.28806952095,67771.32886902438,67771.2200905347,67761.85098431718,67759.0130578295,67765.70144482868,67768.0714747991,67759.14567817995,67754.72077783593,67760.71253546626,67765.35201255704,67757.75092932594,67751.84187315009,67756.93509065329,67763.73821660735,67758.37752322882,67751.57365221663,67755.31980458733,67763.44093840609,67760.3861999972,67752.54520804228,67754.52631765917,67763.00358927292,67761.79734013049,67752.7188065909,67751.57663244924,67758.85212526943,67759.37664620599,67750.12823940851,67747.24784460638,67754.1567688175,67757.22938862198,67748.73423561265,67743.74309107578,67749.1388021873,67753.59797520612,67745.7905108679,67738.97099363458,67742.9443887406,67749.32208649183,67743.90253351956,67736.61810000158,67739.84941719168,67747.86475275335,67744.89793120598,67736.90420233061,67738.57611281586,67747.03177774332,67746.49533587639,67738.28255990536,67738.11641193824,67746.22711494293,67748.04803705787,67739.92019771578,67737.92046164518,67745.91270040424,67750.49406295945,67743.31989804743,67739.55362910673,67746.45212250378,67752.8693083369,67746.74716553059,67741.27843872052,67747.1189495467,67755.91585110615,67752.89613043024,67747.47806757428,67752.70539554422,67763.11087764632,67762.66160758278,67756.28092959893,67759.20528283183,67769.3663858612,67770.29770854684,67762.38891630042,67762.22947385664,67770.81924925081,67773.31370393201,67764.93328987758,67761.99031019096,67769.37309138456,67774.22640016396,67767.09395850825,67762.95218026069,67769.93635534483,67777.46442287737,67772.63123066799,67767.92916869275,67774.5206981326,67784.39942412371,67782.3967078205,67777.11573566386,67782.42203979756,67793.66422220043,67794.44802337266,67788.7319372573,67792.01093816888,67802.9819194057,67805.58217234402,67798.69038447026,67799.11357749862,67808.82317529002,67812.92472039757,67805.95991682529,67804.21275546703,67812.78464946564,67819.21077599654,67813.35312883295,67810.04358053727,67818.04028964523,67827.01004469514,67823.47101848971,67819.34265128883,67826.42517404855,67837.26875034197,67836.13179160735,67831.02069270857,67836.12508608402,67847.03348243637,67847.45071499953,67840.71240910441,67843.0436960511,67852.9626551822,67854.42371421144,67845.61265654716,67843.64421291879,67851.38313190738,67853.96550345009,67844.76403531598,0.0
67885.18194975637,67884.34524945558,67892.228709725,67892.01189780378,67881.4484633742,67878.35796217417,67885.63718028512,67888.0221114185,67878.13817002036,67873.03228652863,67879.58283777033,67884.7244840532,67876.44837813954,67870.08632660941,67875.66979237435,67883.15986194133,67877.38491623223,67869.73763939591,67873.6797420597,67882.04376483486,67877.51977175711,67867.16420855097,67866.40871958838,67872.10170890113,67866.26864865646,67851.60292406118,67844.5107155455,67845.34220043925,67838.09725500313,67819.007375122,67806.409931947,67803.78434703164,67797.23305073178,67777.60747404187,67761.448652917,67756.31520227376,67750.27799609638,67730.66359527869,67711.72198196911,67704.44723420707,67698.85333762805,67679.87819670179,67658.62764818997,67648.52242452173,67643.03805149056,67625.25053325303,67601.81398413348,67589.2478334007,67584.44146328466,67569.65578432746,67546.42338114063,67532.15104724777,67528.28866580589,67518.18344213764,67497.9089198004,67484.70946964138,67484.17600800705,67481.35670797309,67466.25735953538,67455.86528847995,67457.61170478007,67459.99067544827,67449.00702822293,67439.30264583859,67442.60399849463,67449.81988666295,67444.57840258817,67436.76497778475,67441.00137841718,67451.82856343134,67452.18172099373,67446.87616191818,67452.22418930818,67466.52856070144,67472.89061223157,67470.94452034766,67477.82960269804,67494.93762790413,67506.32882193671,67506.93231903699,67513.92468976077,67532.8104237092,67549.53250879438,67553.73165651938,67561.16435660892,67580.39058213122,67600.05117655412,67606.64866645916,67613.21113863123,67631.82567141362,67654.16176964782,67663.88403342772,67669.9502968729,67686.76104387772,67709.21486129938,67720.29760125845,67723.87462542945,67736.78499302684,67757.72559734888,67769.51167220015,67770.93398820567,67779.50886243688,67797.61899085272,67809.33577529619,67808.43201976204,67812.28248027354,67826.81334934394,67838.11737157316,67835.60876078712,67835.1907831658,67846.06118155256,67857.27579680394,67854.59731276004,67850.76175341151,67858.44777327153,67869.90304230487,67868.63197310355,67862.76687535844,67867.74386379049,67879.12611712527,67879.5150374788,67872.18515541375,67874.1364627047,67884.57696253978,67886.70782884453,67878.40043048865,67877.63302059569,67887.28077856076,67891.83606408074,67883.98538636988,67880.99323284547,67889.33788410878,67895.62319464961,67888.61741287916,67883.4772567126,67890.04717946617,67897.78907868733,67892.21082832944,67885.23559394307,67889.64484806596,67898.38661532241,67895.08824289896,67886.84789977645,67889.23283090982,67898.45665078837,67897.41952984566,67888.41103177202,1.0
